t;beat
146.800;1
147.530;2
148.260;1
149.020;2
149.780;1
150.490;2
151.210;1
151.930;2
152.660;1
153.370;2
154.080;1
154.800;2
155.530;1
156.250;2
156.980;1
157.700;2
158.420;1
159.170;2
159.920;1
160.660;2
161.410;1
162.100;2
162.810;1
163.530;2
164.260;1
164.980;2
165.700;1
166.430;2
167.170;1
167.920;2
168.670;1
169.440;2
170.220;1
170.990;2
171.770;1
172.510;2
173.250;1
173.950;2
174.650;1
175.390;2
176.130;1
176.820;2
177.510;1
178.280;2
179.060;1
179.760;2
180.460;1
181.200;2
181.950;1
182.680;2
183.410;1
184.200;2
184.980;1
185.680;2
186.370;1
187.130;2
187.880;1
188.600;2
189.330;1
190.040;2
190.750;1
191.480;2
192.220;1
192.940;2
193.660;1
194.390;2
195.120;1
195.890;2
196.660;1
197.350;2
198.090;1
198.840;2
199.600;1
200.300;2
201.010;1
201.760;2
202.510;1
203.220;2
203.930;1
204.680;2
205.430;1
206.180;2
206.940;1
207.700;2
208.500;1
209.300;2
209.980;1
210.700;2
211.430;1
212.130;2
212.860;1
213.580;2
214.270;1
214.970;2
215.680;1
216.390;2
217.140;1
217.850;2
218.570;1
219.320;2
220.080;1
220.800;2
221.530;1
222.250;2
222.970;1
223.690;2
224.410;1
225.170;2
225.940;1
226.690;2
227.440;1
228.300;2
229.220;1
230.100;2
230.830;1
231.540;2
232.250;1
232.980;2
233.720;1
234.470;2
235.220;1
235.920;2
236.630;1
237.400;2
238.180;1
238.900;2
239.620;1
240.380;2
241.140;1
241.890;2
242.650;1
243.410;2
244.450;1
244.980;2
245.510;1
246.030;2
246.560;1
247.080;2
247.600;1
248.110;2
248.630;1
249.160;2
249.690;1
250.200;2
250.710;1
251.250;2
251.810;1
252.350;2
252.850;1
253.380;2
253.920;1
254.450;2
254.990;1
255.520;2
256.050;1
256.570;2
257.100;1
257.620;2
258.150;1
258.670;2
259.200;1
259.740;2
260.290;1
260.840;2
261.390;1
261.930;2
262.480;1
263.020;2
263.570;1
264.120;2
264.670;1
265.220;2
265.780;1
266.320;2
266.860;1
267.400;2
267.940;1
268.470;2
269.000;1
269.560;2
270.120;1
270.650;2
271.180;1
271.740;2
272.300;1
272.830;2
273.370;1
273.910;2
274.450;1
275.000;2
275.550;1
276.070;2
276.600;1
277.120;2
277.650;1
278.190;2
278.730;1
279.290;2
279.850;1
280.400;2
280.950;1
281.500;2
282.050;1
282.570;2
283.090;1
283.640;2
284.190;1
284.720;2
285.250;1
285.800;2
286.360;1
286.890;2
287.420;1
287.970;2
288.520;1
289.050;2
289.580;1
290.140;2
290.700;1
291.270;2
291.820;1
292.360;2
292.880;1
293.450;2
294.040;1
294.580;2
295.130;1
295.690;2
296.250;1
296.790;2
297.330;1
297.880;2
298.430;1
298.980;2
299.540;1
300.080;2
300.620;1
301.180;2
301.740;1
302.290;2
302.840;1
303.400;2
303.970;1
304.520;2
305.080;1
305.610;2
306.150;1
306.690;2
307.240;1
307.780;2
308.320;1
308.870;2
309.420;1
309.990;2
310.570;1
311.160;2
311.760;1
312.360;2
313.070;1
313.810;2
314.690;1
315.770;2
317.520;1
318.280;2
319.050;1
319.790;2
320.540;1
321.270;2
322.010;1
322.730;2
323.510;1
324.220;2
324.960;1
325.690;2
326.440;1
327.150;2
327.860;1
328.610;2
329.320;1
330.060;2
330.800;1
331.530;2
332.260;1
332.970;2
333.690;1
334.430;2
335.170;1
335.870;2
336.620;1
337.370;2
338.160;1
338.930;2
339.710;1
340.480;2
341.260;1
342.040;2
342.750;1
343.460;2
344.260;1
344.920;2
345.600;1
346.340;2
347.040;1
347.760;2
348.500;1
349.210;2
349.930;1
350.640;2
351.360;1
352.070;2
352.780;1
353.490;2
354.210;1
354.910;2
355.610;1
356.320;2
357.040;1
357.770;2
358.500;1
359.260;2
360.030;1
360.820;2
361.610;1
362.450;2
363.300;1
364.180;2
365.070;1
365.830;2
366.600;1
367.350;2
368.110;1
368.800;2
369.500;1
370.310;2
371.120;1
371.860;2
372.610;1
373.400;2
374.200;1
375.110;2
376.060;1
377.000;2
378.250;1
378.780;2
379.310;1
379.790;2
380.270;1
380.770;2
381.280;1
381.770;2
382.260;1
382.760;2
383.270;1
383.780;2
384.300;1
384.820;2
385.350;1
385.870;2
386.400;1
386.900;2
387.410;1
387.930;2
388.460;1
389.000;2
389.550;1
390.220;2
390.890;1
391.560;2
