t;beat
79.810;3
80.400;1
80.960;2
81.510;3
82.020;1
82.400;2
82.800;3
83.220;1
83.540;2
83.920;3
84.260;1
84.610;2
84.980;3
85.380;1
85.700;2
86.050;3
86.430;1
86.760;2
87.120;3
87.570;1
87.930;2
88.330;3
88.880;1
89.360;2
89.910;3
90.620;1
91.330;2
92.040;3
93.160;1
93.590;2
94.080;3
94.560;1
94.960;2
95.360;3
95.770;1
96.190;2
96.620;3
97.060;1
97.410;2
97.780;3
98.210;1
98.620;2
99.010;3
99.410;1
99.790;2
100.190;3
100.600;1
100.940;2
101.300;3
101.680;1
102.060;2
102.410;3
102.760;1
103.120;2
103.510;3
103.910;1
104.260;2
104.670;3
105.040;1
105.350;2
105.680;3
106.040;1
106.380;2
106.750;3
107.150;1
107.430;2
107.800;3
108.150;1
108.510;2
108.850;3
109.160;1
109.500;2
109.890;3
110.220;1
110.580;2
110.930;3
111.300;1
111.660;2
112.070;3
112.500;1
113.040;2
113.540;3
113.990;1
114.410;2
114.800;3
115.140;1
115.480;2
115.860;3
116.240;1
116.590;2
116.970;3
117.300;1
117.650;2
118.010;3
118.360;1
118.710;2
119.080;3
119.420;1
119.800;2
120.170;3
120.500;1
120.800;2
121.170;3
121.560;1
122.130;2
122.450;3
122.790;1
123.090;2
123.400;3
123.810;1
124.150;2
124.530;3
124.890;1
125.250;2
125.640;3
125.980;1
126.360;2
126.820;3
127.270;1
127.650;2
128.070;3
128.540;1
128.990;2
129.480;3
130.070;1
130.680;2
131.250;3
131.930;1
132.520;2
133.380;3
134.140;1
134.550;2
134.980;3
135.340;1
135.650;2
136.040;3
136.420;1
136.770;2
137.160;3
137.450;1
137.760;2
138.140;3
138.470;1
138.840;2
139.180;3
139.560;1
139.900;2
140.290;3
140.630;1
141.080;2
141.480;3
141.920;1
142.590;2
143.060;3
143.530;1
143.860;2
144.220;3
144.580;1
144.870;2
145.210;3
145.560;1
145.880;2
146.210;3
146.540;1
146.850;2
147.230;3
147.520;1
147.870;2
148.230;3
148.570;1
148.920;2
149.280;3
149.640;1
150.050;2
150.460;3
151.000;1
151.700;2
152.250;3
152.800;1
153.130;2
153.420;3
153.800;1
154.120;2
154.460;3
154.810;1
155.140;2
155.430;3
155.710;1
156.080;2
156.380;3
156.730;1
157.070;2
157.410;3
157.770;1
158.070;2
158.440;3
158.810;1
159.250;2
159.650;3
160.240;1
160.820;2
161.750;3
162.160;1
162.530;2
162.880;3
163.280;1
163.720;2
164.010;3
164.360;1
164.700;2
165.010;3
165.300;1
165.640;2
165.980;3
166.300;1
166.680;2
167.040;3
167.400;1
167.850;2
168.230;3
168.720;1
169.260;2
169.770;3
170.810;1
171.850;2
172.890;3
173.780;1
174.210;2
174.790;3
175.380;1
175.860;2
176.230;3
176.700;1
177.110;2
177.510;3
177.910;1
178.280;2
178.620;3
178.970;1
179.330;2
179.720;3
180.030;1
180.350;2
180.690;3
181.010;1
181.360;2
181.700;3
182.050;1
182.370;2
182.680;3
183.050;1
183.350;2
183.660;3
184.020;1
184.350;2
184.670;3
185.000;1
185.320;2
185.650;3
185.970;1
186.300;2
186.620;3
186.960;1
187.280;2
187.610;3
187.900;1
188.260;2
188.570;3
188.880;1
189.200;2
189.530;3
189.860;1
190.200;2
190.530;3
190.860;1
191.160;2
191.510;3
191.870;1
192.350;2
192.780;3
193.150;1
193.550;2
193.860;3
194.190;1
194.540;2
194.870;3
195.230;1
195.570;2
195.890;3
196.210;1
196.520;2
196.850;3
197.180;1
197.490;2
197.820;3
198.150;1
198.440;2
198.770;3
199.080;1
199.400;2
199.750;3
200.120;1
200.530;2
200.870;3
201.220;1
201.510;2
201.860;3
202.190;1
202.500;2
202.840;3
203.190;1
203.620;2
204.020;3
204.400;1
204.810;2
205.280;3
205.810;1
206.460;2
207.250;3
208.040;1
208.800;2
209.600;3
210.620;1
211.290;2
211.970;3
212.800;1
213.490;2
214.160;3
