t;beat
110.440;4
110.910;1
111.380;2
111.850;3
112.320;4
112.790;1
113.250;2
113.720;3
114.180;4
114.650;1
115.120;2
115.590;3
116.060;4
116.530;1
117.000;2
117.470;3
117.940;4
118.410;1
118.870;2
119.330;3
119.790;4
120.260;1
120.710;2
121.170;3
121.630;4
122.090;1
122.550;2
123.010;3
123.470;4
123.930;1
124.400;2
124.860;3
125.310;4
125.750;1
126.190;2
126.660;3
127.110;4
127.550;1
128.030;2
128.500;3
128.930;4
129.380;1
129.870;2
130.340;3
130.800;4
131.260;1
131.730;2
132.210;3
132.680;4
133.160;1
133.630;2
134.100;3
134.570;4
135.040;1
135.510;2
135.980;3
136.450;4
136.930;1
137.410;2
137.890;3
138.370;4
138.860;1
139.320;2
139.790;3
140.260;4
140.730;1
141.200;2
141.680;3
142.160;4
142.640;1
143.100;2
143.570;3
144.040;4
144.510;1
144.970;2
145.440;3
145.910;4
146.380;1
146.850;2
147.330;3
147.800;4
148.280;1
148.750;2
149.230;3
149.710;4
150.190;1
150.670;2
151.150;3
151.630;4
152.110;1
152.580;2
153.060;3
153.540;4
154.020;1
154.490;2
154.970;3
155.440;4
155.920;1
156.390;2
156.860;3
157.330;4
157.800;1
158.270;2
158.750;3
159.220;4
159.700;1
160.170;2
160.640;3
161.110;4
161.590;1
162.060;2
162.540;3
163.010;4
163.490;1
163.950;2
164.410;3
164.870;4
165.340;1
165.810;2
166.290;3
166.770;4
167.250;1
167.710;2
168.170;3
168.630;4
169.100;1
169.570;2
170.050;3
170.520;4
171.000;1
171.460;2
171.930;3
172.400;4
172.870;1
173.340;2
173.820;3
174.300;4
174.780;1
175.260;2
175.740;3
176.220;4
176.700;1
177.180;2
177.660;3
178.140;4
178.620;1
179.130;2
179.640;3
180.150;4
180.670;1
181.180;2
181.700;3
182.210;4
182.730;1
183.350;2
183.970;3
184.590;4
185.210;1
185.830;2
186.450;3
187.070;4
187.690;1
188.290;2
188.900;3
189.500;4
190.110;1
190.700;2
191.300;3
191.900;4
192.500;1
193.090;2
193.690;3
194.260;4
194.850;1
195.440;2
196.040;3
196.630;4
197.230;1
197.810;2
198.400;3
198.980;4
199.570;1
200.160;2
200.750;3
201.340;4
201.940;1
202.520;2
203.100;3
203.680;4
204.260;1
204.830;2
205.410;3
205.980;4
206.560;1
207.150;2
207.720;3
208.310;1
208.900;2
209.490;3
210.080;4
210.670;1
211.250;2
211.840;3
212.420;4
213.010;1
213.590;2
214.170;3
214.750;4
215.330;1
215.890;2
216.460;3
217.030;4
217.600;1
218.160;2
218.730;3
219.290;4
219.860;1
220.430;2
221.000;3
221.570;4
222.140;1
222.690;2
223.240;3
223.790;4
224.350;1
224.910;2
225.480;3
226.050;4
226.620;1
227.190;2
227.760;3
228.330;4
228.900;1
229.470;2
230.050;3
230.630;4
231.210;1
231.780;2
232.350;3
232.920;4
233.490;1
234.060;2
234.630;3
235.200;4
235.780;1
236.340;2
236.900;3
237.460;4
238.030;1
238.600;2
239.170;3
239.740;4
240.320;1
240.880;2
241.440;3
242.000;4
242.560;1
243.110;2
243.670;3
244.220;4
244.780;1
245.330;2
245.890;3
246.450;4
247.010;1
247.560;2
248.110;3
248.660;4
249.210;1
249.760;2
250.310;3
250.860;4
251.420;1
251.970;2
252.530;3
253.090;4
253.650;1
254.220;2
254.790;3
255.360;4
255.930;1
256.490;2
257.050;3
257.610;4
258.170;1
258.730;2
259.290;3
259.850;4
260.410;1
260.960;2
261.510;3
262.060;4
262.620;1
263.160;2
263.710;3
264.250;4
264.800;1
265.330;2
265.860;3
266.390;4
266.930;1
267.460;2
267.990;3
268.520;4
269.050;1
269.580;2
270.110;3
270.640;4
271.170;1
271.690;2
272.220;3
272.740;4
273.270;1
273.780;2
274.300;3
274.810;4
275.330;1
275.840;2
276.350;3
276.860;4
277.370;1
277.870;2
278.380;3
278.890;4
279.400;1
279.910;2
280.420;3
280.930;4
281.440;1
281.950;2
282.470;3
282.990;4
283.510;1
283.980;2
284.460;3
284.940;4
285.420;1
285.890;2
286.370;3
286.840;4
287.320;1
287.800;2
288.290;3
288.770;4
289.260;1
289.700;2
290.140;3
290.580;4
291.030;1
291.470;2
291.910;3
292.350;4
292.800;1
293.250;2
293.700;3
294.150;4
