t;beat
194.630;1
195.170;2
195.710;3
196.300;1
196.860;2
197.420;3
197.950;1
198.500;2
199.090;3
199.660;1
200.230;2
200.800;3
201.360;1
201.920;2
202.480;3
203.100;1
203.650;2
204.260;3
204.820;1
205.400;2
205.950;3
206.550;1
207.100;2
207.690;3
208.260;1
208.870;2
209.430;3
210.020;1
210.560;2
211.170;3
211.710;1
212.250;2
212.800;3
213.360;1
213.940;2
214.490;3
215.030;1
215.540;2
216.100;3
216.700;1
217.240;2
217.790;3
218.350;1
218.920;2
219.450;3
220.000;1
220.620;2
221.200;3
221.790;1
222.360;2
222.950;3
223.510;1
224.070;2
224.660;3
225.230;1
225.810;2
226.380;3
226.930;1
227.500;2
228.070;3
228.640;1
229.220;2
229.790;3
230.370;1
230.950;2
231.520;3
232.080;1
232.670;2
233.240;3
233.830;1
234.400;2
234.960;3
235.510;1
236.090;2
236.640;3
237.200;1
237.780;2
238.350;3
238.900;1
239.470;2
240.020;3
240.580;1
241.170;2
241.720;3
242.270;1
242.850;2
243.430;3
243.970;1
244.540;2
245.080;3
245.640;1
246.190;2
246.780;3
247.330;1
247.900;2
248.460;3
249.010;1
249.580;2
250.140;3
250.700;1
251.280;2
251.830;3
252.380;1
252.920;2
253.480;3
254.060;1
254.590;2
255.150;3
255.700;1
256.250;2
256.800;3
257.410;1
257.960;2
258.520;3
259.080;1
259.650;2
260.210;3
260.770;1
261.330;2
261.890;3
262.450;1
263.000;2
263.530;3
264.070;1
264.640;2
265.190;3
265.730;1
266.280;2
266.820;3
267.400;1
267.950;2
268.500;3
269.060;1
269.610;2
270.150;3
270.710;1
271.270;2
271.830;3
272.380;1
272.940;2
273.520;3
274.140;1
274.740;2
275.290;3
275.850;1
276.410;2
276.940;3
277.470;1
278.070;2
278.620;3
279.160;1
279.740;2
280.300;3
280.830;1
281.390;2
281.930;3
282.510;1
283.070;2
283.630;3
284.190;1
284.750;2
285.310;3
285.880;1
286.460;2
287.030;3
287.600;1
288.180;2
288.740;3
289.280;1
289.860;2
290.420;3
290.970;1
291.530;2
292.080;3
292.650;1
293.220;2
293.790;3
