t;beat
236.290;2
236.640;3
236.990;1
237.320;2
237.670;3
238.050;1
238.390;2
238.740;3
239.100;1
239.430;2
239.760;3
240.130;1
240.490;2
240.850;3
241.220;1
241.550;2
241.900;3
242.290;1
242.660;2
243.000;3
243.340;1
243.710;2
244.050;3
244.420;1
244.790;2
245.160;3
245.500;1
245.860;2
246.220;3
246.560;1
246.920;2
247.270;3
247.600;1
247.950;2
248.280;3
248.630;1
249.000;2
249.350;3
249.710;1
250.090;2
250.450;3
250.820;1
251.190;2
251.550;3
251.880;1
252.240;2
252.590;3
252.930;1
253.300;2
253.650;3
253.990;1
254.370;2
254.700;3
255.050;1
255.400;2
255.750;3
256.100;1
256.480;2
256.840;3
257.220;1
257.550;2
257.900;3
258.270;1
258.650;2
259.020;3
259.390;1
259.760;2
260.120;3
260.500;1
260.890;2
261.220;3
261.600;1
261.970;2
262.310;3
262.670;1
263.020;2
263.390;3
263.730;1
264.110;2
264.450;3
264.800;1
265.210;2
265.590;3
265.970;1
266.370;2
266.750;3
267.120;1
267.500;2
267.880;3
268.250;1
268.640;2
269.010;3
269.390;1
269.770;2
270.150;3
270.520;1
270.890;2
271.260;3
271.620;1
272.000;2
272.380;3
272.750;1
273.110;2
273.480;3
273.830;1
274.200;2
274.550;3
274.920;1
275.310;2
275.690;3
276.060;1
276.430;2
276.800;3
277.150;1
277.490;2
277.840;3
278.190;1
278.560;2
278.910;3
279.260;1
279.630;2
279.990;3
280.350;1
280.710;2
281.070;3
281.420;1
281.770;2
282.120;3
282.440;1
282.800;2
283.160;3
283.510;1
283.880;2
284.240;3
284.600;1
284.960;2
285.310;3
285.650;1
286.000;2
286.370;3
286.750;1
287.130;2
287.490;3
287.840;1
288.220;2
288.570;3
288.970;1
289.330;2
289.670;3
290.030;1
290.390;2
290.760;3
291.110;1
291.470;2
291.820;3
292.170;1
292.520;2
292.870;3
293.220;1
293.580;2
293.930;3
294.290;1
294.650;2
294.990;3
295.320;1
295.680;2
296.020;3
296.380;1
296.730;2
297.090;3
297.410;1
297.760;2
298.120;3
298.470;1
298.810;2
299.150;3
299.490;1
299.850;2
300.210;3
300.550;1
300.880;2
301.230;3
301.560;1
301.920;2
302.250;3
302.600;1
302.940;2
303.290;3
303.620;1
303.980;2
304.330;3
304.680;1
305.000;2
305.340;3
305.690;1
306.040;2
306.370;3
306.720;1
307.110;2
307.490;3
307.920;1
308.290;2
308.660;3
309.020;1
309.360;2
309.700;3
310.020;1
310.380;2
310.740;3
311.100;1
311.460;2
311.820;3
312.200;1
312.560;2
312.920;3
313.260;1
313.610;2
313.950;3
314.300;1
314.670;2
315.040;3
315.400;1
315.800;2
316.200;3
316.590;1
316.950;2
317.300;3
317.630;1
318.020;2
318.400;3
318.760;1
319.130;2
319.480;3
319.820;1
320.200;2
320.580;3
320.940;1
321.300;2
321.670;3
322.030;1
322.420;2
322.780;3
323.160;1
323.520;2
323.870;3
324.220;1
324.580;2
324.930;3
325.280;1
325.630;2
325.980;3
326.320;1
326.700;2
327.060;3
327.420;1
327.780;2
328.140;3
328.460;1
328.810;2
329.160;3
329.500;1
329.840;2
330.190;3
330.510;1
330.900;2
331.240;3
331.620;1
331.980;2
332.330;3
332.660;1
333.020;2
333.350;3
333.710;1
334.070;2
334.410;3
334.770;1
335.130;2
335.490;3
335.830;1
336.190;2
336.540;3
336.910;1
337.280;2
337.650;3
338.020;1
338.390;2
338.760;3
339.100;1
339.470;2
339.820;3
340.180;1
340.560;2
340.910;3
341.280;1
341.660;2
342.040;3
342.420;1
342.800;2
343.180;3
343.550;1
343.970;2
344.370;3
344.740;1
345.170;2
345.500;3
345.860;1
346.250;2
346.580;3
346.990;1
347.410;2
347.780;3
348.130;1
348.510;2
348.870;3
349.240;1
349.630;2
350.010;3
350.390;1
350.770;2
351.140;3
351.480;1
351.880;2
352.240;3
352.620;1
353.040;2
353.450;3
353.850;1
354.210;2
354.580;3
354.930;1
355.290;2
355.640;3
355.980;1
356.330;2
356.670;3
356.990;1
357.340;2
357.670;3
358.080;1
358.460;2
358.810;3
359.170;1
359.560;2
359.930;3
360.300;1
360.670;2
361.040;3
361.390;1
361.760;2
362.120;3
362.500;1
362.880;2
363.260;3
363.600;1
363.970;2
364.330;3
364.670;1
365.030;2
365.380;3
365.710;1
366.080;2
366.420;3
366.780;1
367.140;2
367.510;3
367.850;1
368.200;2
368.540;3
368.870;1
369.220;2
369.560;3
369.910;1
370.250;2
370.600;3
370.910;1
371.260;2
371.600;3
371.940;1
372.290;2
372.630;3
372.990;1
373.350;2
373.710;3
374.080;1
374.430;2
374.790;3
375.130;1
375.470;2
375.820;3
376.170;1
376.520;2
376.870;3
377.200;1
377.550;2
377.890;3
378.230;1
378.600;2
378.970;3
379.330;1
379.710;2
380.080;3
380.430;1
380.820;2
381.190;3
381.550;1
381.930;2
382.300;3
382.650;1
383.050;2
383.450;3
383.860;1
384.230;2
384.600;3
384.960;1
385.320;2
385.690;3
386.080;1
386.470;2
386.850;3
387.210;1
387.590;2
387.960;3
388.340;1
388.720;2
389.100;3
389.460;1
389.830;2
390.190;3
390.560;1
390.930;2
391.290;3
391.640;1
392.030;2
392.430;3
392.810;1
393.190;2
393.570;3
393.970;1
394.370;2
394.750;3
395.120;1
395.490;2
395.860;3
396.220;1
396.600;2
396.990;3
397.390;1
397.790;2
398.160;3
398.530;1
398.920;2
399.280;3
399.650;1
400.040;2
400.410;3
400.790;1
401.260;2
401.740;3
405.300;1
405.820;2
406.270;3
406.710;1
407.170;2
407.640;3
408.120;1
408.650;2
409.150;3
409.640;1
410.150;2
410.640;3
411.160;1
411.700;2
412.230;3
412.780;1
413.330;2
413.880;3
414.380;1
414.970;2
415.520;3
416.090;1
416.730;2
417.340;3
417.950;1
418.340;2
418.730;3
419.120;4
419.510;1
419.890;2
420.280;3
420.670;4
421.060;1
421.440;2
421.820;3
422.200;4
422.590;1
422.960;2
423.340;3
423.710;4
424.090;1
424.470;2
424.860;3
425.250;4
425.640;1
426.010;2
426.380;3
426.750;4
427.130;1
427.490;2
427.850;3
428.210;4
428.570;1
428.950;2
429.340;3
429.720;4
430.110;1
430.480;2
430.860;3
431.240;4
431.620;1
432.000;2
432.380;3
432.760;4
433.140;1
433.510;2
433.890;3
434.260;4
434.640;1
434.990;2
435.350;3
435.710;4
436.070;1
436.430;2
436.800;3
437.160;4
437.530;1
437.890;2
438.260;3
438.630;4
439.000;1
439.380;2
439.760;3
440.140;4
440.520;1
440.880;2
441.240;3
441.600;4
441.960;1
442.330;2
442.710;3
443.080;4
443.460;1
443.830;2
444.200;3
444.570;4
444.940;1
445.310;2
445.680;3
446.050;4
446.420;1
446.790;2
447.170;3
447.540;4
447.920;1
448.300;2
448.690;3
449.070;4
449.460;1
449.830;2
450.210;3
450.580;4
450.960;1
451.330;2
451.710;3
452.080;4
452.460;1
452.820;2
453.190;3
453.550;4
453.920;1
454.290;2
454.670;3
455.050;4
455.430;1
455.790;2
456.160;3
456.520;4
456.890;1
457.260;2
457.640;3
458.010;4
458.390;1
458.760;2
459.130;3
459.500;4
459.870;1
460.230;2
460.600;3
460.970;4
461.340;1
461.700;2
462.070;3
462.430;4
462.800;1
463.170;2
463.550;3
463.930;4
464.310;1
464.690;2
465.070;3
465.450;4
465.830;1
466.210;2
466.590;3
466.970;4
467.350;1
467.720;2
468.100;3
468.480;4
468.860;1
469.230;2
469.600;3
469.970;4
470.350;1
470.720;2
471.100;3
471.480;4
471.860;1
472.240;2
472.620;3
473.000;4
473.390;1
473.770;2
474.150;3
474.530;4
474.920;1
475.300;2
475.690;3
476.080;4
476.470;1
476.840;2
477.210;3
477.580;4
477.960;1
478.330;2
478.700;3
479.070;4
479.440;1
479.820;2
480.200;3
480.580;4
480.960;1
481.330;2
481.710;3
482.090;4
482.470;1
482.840;2
483.220;3
483.590;4
483.970;1
484.340;2
484.720;3
485.100;4
485.480;1
485.850;2
486.220;3
486.590;4
486.960;1
487.340;2
487.720;3
488.100;4
488.490;1
488.860;2
489.240;3
489.610;4
489.990;1
490.360;2
490.730;3
491.120;4
491.510;1
491.890;2
492.270;3
492.650;4
493.030;1
493.410;2
493.800;3
494.180;4
494.570;1
494.940;2
495.320;3
495.700;4
496.080;1
496.450;2
496.820;3
497.190;4
497.560;1
497.930;2
498.310;3
498.680;4
499.060;1
499.420;2
499.790;3
500.160;4
500.530;1
500.890;2
501.250;3
501.610;4
501.980;1
502.350;2
502.720;3
503.090;4
503.470;1
503.830;2
504.190;3
504.550;4
504.910;1
505.270;2
505.640;3
506.010;4
506.380;1
506.780;2
507.180;3
507.580;4
507.980;1
