t;beat
249.830;3
250.330;3
250.850;4
251.470;4
252.070;5
252.680;1
253.280;1
253.790;2
254.240;2
254.750;3
255.290;3
255.790;4
256.310;4
256.820;5
257.340;1
257.770;1
258.160;2
258.660;2
259.160;3
259.660;3
260.210;4
260.760;4
261.310;5
261.900;1
262.470;1
262.940;2
263.430;2
264.000;3
264.580;3
265.140;4
265.790;4
266.470;5
267.230;1
267.660;1
268.110;2
268.560;2
269.090;3
269.610;3
270.140;4
270.720;4
271.290;5
271.890;1
272.330;1
272.750;2
273.270;2
273.790;3
274.310;3
274.860;4
275.540;4
276.190;5
276.930;1
277.390;1
277.830;2
278.380;2
279.080;3
279.780;3
280.480;4
281.230;4
281.990;5
282.760;1
283.500;1
283.970;2
284.410;2
284.850;3
285.230;3
285.560;4
285.950;4
286.300;5
286.660;1
287.030;1
287.470;2
288.060;2
288.560;3
289.000;3
289.690;4
290.430;4
291.190;5
291.980;1
292.610;1
293.000;2
293.390;2
293.740;3
294.090;3
294.460;4
294.830;4
295.170;5
295.520;1
295.880;1
296.330;2
296.870;2
297.390;3
297.840;3
298.540;4
299.200;4
299.880;5
300.580;1
301.130;1
301.530;2
302.090;2
302.740;3
303.370;3
304.050;4
304.820;4
305.600;5
306.400;1
307.070;1
307.540;2
308.000;2
308.470;3
308.970;3
309.520;4
310.130;4
310.840;5
311.930;1
312.750;1
313.540;2
314.410;2
315.250;3
316.090;3
316.930;4
317.770;4
318.610;5
