t;beat
110.170;2
110.550;3
110.940;1
111.330;2
111.720;3
112.090;1
112.470;2
112.870;3
113.260;1
113.650;2
114.040;3
114.390;1
114.750;2
115.120;3
115.470;1
115.840;2
116.210;3
116.580;1
116.950;2
117.320;3
117.660;1
118.020;2
118.370;3
118.720;1
119.070;2
119.430;3
119.790;1
120.150;2
120.510;3
120.860;1
121.210;2
121.560;3
121.900;1
122.270;2
122.630;3
122.990;1
123.350;2
123.710;3
124.070;1
124.450;2
124.810;3
125.170;1
125.540;2
125.910;3
126.260;1
126.600;2
126.950;3
127.300;1
127.670;2
128.040;3
128.410;1
128.780;2
129.140;3
129.480;1
129.840;2
130.200;3
130.540;1
130.910;2
131.260;3
131.620;1
131.980;2
132.340;3
132.670;1
133.000;2
133.330;3
133.650;1
133.970;2
134.300;3
134.620;1
134.950;2
135.270;3
135.590;1
135.910;2
136.230;3
136.520;1
136.850;2
137.150;3
137.470;1
137.790;2
138.090;3
138.390;1
138.720;2
139.020;3
139.320;1
139.650;2
139.980;3
140.300;1
140.640;2
140.960;3
141.270;1
141.610;2
141.920;3
142.220;1
142.560;2
142.870;3
143.200;1
143.540;2
143.870;3
144.190;1
144.520;2
144.840;3
145.190;1
145.520;2
145.840;3
146.170;1
146.500;2
146.830;3
147.150;1
147.490;2
147.830;3
148.160;1
148.490;2
148.820;3
149.120;1
149.450;2
149.760;3
150.060;1
150.390;2
150.720;3
151.030;1
151.360;2
151.680;3
151.990;1
152.320;2
152.630;3
152.940;1
153.260;2
153.580;3
153.890;1
154.260;2
154.610;3
154.970;1
155.410;2
155.860;1
156.300;2
156.750;1
157.190;2
157.640;1
158.090;2
158.540;1
158.990;2
159.440;1
159.890;2
160.340;1
160.740;2
161.170;1
161.630;2
162.100;1
162.550;2
163.000;1
163.470;2
163.910;1
164.380;2
164.820;1
165.240;2
165.700;1
166.160;2
166.670;1
167.110;2
167.550;1
167.990;2
168.440;1
168.900;2
169.380;1
169.840;2
170.310;1
170.760;2
171.190;1
171.620;2
172.070;1
172.520;2
172.980;1
173.440;2
173.900;1
174.370;2
174.820;1
175.270;2
175.700;1
176.140;2
176.590;1
177.060;2
177.480;1
177.920;2
178.360;1
178.800;2
179.240;1
179.670;2
180.110;1
180.540;2
180.980;1
181.430;2
181.890;1
182.330;2
182.780;1
183.230;2
183.690;1
184.150;2
184.610;1
185.060;2
185.520;1
185.960;2
186.400;1
186.890;2
187.380;1
188.020;2
188.670;1
189.240;2
189.810;1
190.700;2
191.570;3
192.450;1
193.370;2
194.270;3
195.120;1
196.020;2
196.860;3
197.700;1
198.620;2
199.470;3
200.330;1
201.220;2
202.030;3
202.900;1
203.760;2
204.590;3
205.440;1
206.350;2
207.210;3
208.080;1
208.930;2
209.780;3
210.740;1
211.610;2
212.430;3
213.310;1
214.170;2
214.970;3
215.800;1
216.650;2
217.530;3
218.410;1
219.290;2
220.170;3
221.060;1
221.950;2
222.800;3
223.590;1
224.440;2
225.320;3
226.160;1
227.000;2
227.840;3
228.750;1
229.620;2
230.550;3
231.450;1
232.320;2
233.200;3
234.070;1
234.970;2
235.840;3
236.700;1
237.600;2
238.440;3
239.320;1
240.090;2
241.060;3
241.910;1
242.770;2
243.650;3
244.530;1
245.410;2
246.230;3
247.120;1
248.000;2
248.840;3
249.740;1
250.610;2
251.450;3
252.390;1
253.260;2
254.080;3
254.950;1
255.780;2
256.650;3
257.510;1
258.390;2
259.220;3
260.070;1
260.960;2
261.840;3
262.780;1
263.610;2
264.480;3
265.310;1
266.130;2
267.000;3
267.860;1
268.770;2
269.580;3
270.450;1
271.260;2
272.200;3
273.220;1
274.120;2
275.000;3
275.980;1
276.850;2
277.740;3
278.580;1
279.510;2
280.380;3
281.330;1
282.200;2
283.030;3
283.990;1
284.920;2
285.800;3
286.730;1
287.640;2
288.690;3
289.830;1
290.920;2
292.230;3
293.780;1
294.680;2
295.570;3
296.440;1
296.900;2
297.370;1
297.830;2
298.300;1
298.760;2
299.230;1
299.710;2
300.180;1
300.630;2
301.110;1
301.580;2
302.020;1
302.490;2
302.920;1
303.390;2
303.840;1
304.300;2
304.740;1
305.180;2
305.620;1
306.060;2
306.500;1
306.970;2
307.440;1
307.880;2
308.330;1
308.770;2
309.220;1
309.670;2
310.120;1
310.570;2
311.030;1
311.470;2
311.920;1
312.350;2
312.770;1
313.210;2
313.640;1
314.090;2
314.590;1
315.050;2
315.510;1
316.000;2
316.470;1
316.950;2
317.390;1
317.890;2
318.370;1
318.810;2
319.450;1
319.990;2
320.530;1
321.050;2
321.580;1
322.110;2
322.650;1
323.170;2
323.700;1
324.200;2
324.700;1
325.210;2
325.720;1
326.230;2
326.760;1
327.210;2
327.720;1
328.190;2
328.680;1
329.180;2
329.680;1
330.180;2
330.690;1
331.190;2
331.700;1
332.200;2
332.710;1
333.200;2
333.700;1
334.190;2
334.680;1
335.160;2
335.650;1
336.120;2
336.600;1
337.070;2
337.540;1
337.990;2
338.450;1
338.900;2
339.360;1
339.820;2
340.290;1
340.750;2
341.220;1
341.690;2
342.160;1
342.630;2
343.110;1
343.570;2
344.040;1
344.520;2
345.000;1
345.440;2
345.890;1
346.410;2
346.940;1
347.370;2
347.810;1
348.310;2
348.810;1
349.280;2
349.760;1
350.210;2
350.670;1
351.130;2
351.600;1
352.070;2
352.550;1
353.020;2
353.500;1
353.960;2
354.430;1
354.900;2
355.370;1
355.850;2
356.330;1
356.800;2
357.270;1
357.730;2
358.200;1
358.660;2
359.120;1
359.570;2
360.020;1
360.450;2
360.890;1
361.310;2
361.730;1
362.120;2
362.520;1
362.920;2
364.940;1
365.710;2
366.380;1
366.950;2
367.540;1
368.100;2
368.640;1
369.130;2
369.640;1
370.110;2
370.590;1
371.040;2
371.500;1
371.960;2
372.420;1
372.870;2
373.330;1
373.770;2
374.220;1
374.680;2
375.140;1
375.590;2
376.050;1
376.500;2
376.960;1
377.430;2
377.900;1
378.330;2
378.770;1
379.230;2
379.690;1
380.130;2
380.580;1
381.010;2
381.450;1
381.880;2
382.310;1
382.740;2
383.180;1
383.640;2
384.100;1
384.540;2
384.990;1
385.430;2
385.880;1
386.330;2
386.780;1
387.220;2
387.660;1
388.130;2
388.570;1
389.030;2
389.470;1
389.920;2
390.350;1
390.800;2
391.280;1
391.740;2
392.170;1
392.620;2
393.080;1
393.540;2
394.000;1
394.420;2
394.840;1
395.300;2
395.770;1
396.230;2
396.690;1
397.150;2
397.620;1
398.080;2
398.540;1
399.000;2
399.460;1
399.920;2
400.380;1
400.830;2
401.280;1
401.720;2
402.160;1
402.600;2
403.050;1
403.480;2
403.910;1
404.370;2
404.840;1
405.160;2
405.490;3
405.790;1
406.110;2
406.430;3
406.740;1
407.070;2
407.380;3
407.680;1
408.000;2
408.320;3
408.620;1
408.930;2
409.240;3
409.550;1
409.860;2
410.170;3
410.480;1
410.790;2
411.080;3
411.380;1
411.710;2
412.030;3
412.370;1
412.690;2
413.010;3
413.330;1
413.690;2
414.030;3
414.370;1
414.700;2
415.020;3
415.350;1
415.680;2
416.000;3
416.310;1
416.660;2
416.990;3
417.320;1
417.640;2
417.950;3
418.270;1
418.600;2
418.930;3
419.240;1
419.570;2
419.880;3
420.190;1
420.530;2
420.850;3
421.170;1
421.490;2
421.790;3
422.090;1
422.410;2
422.720;3
423.030;1
423.320;2
423.600;3
423.880;1
424.210;2
424.520;3
424.820;1
425.120;2
425.410;3
425.710;1
426.020;2
426.320;3
426.610;1
426.910;2
427.200;3
427.500;1
427.820;2
428.140;3
428.440;1
428.780;2
429.100;3
429.400;1
429.730;2
430.040;3
430.340;1
430.650;2
430.960;3
431.270;1
431.590;2
431.910;3
432.220;1
432.550;2
432.870;3
433.180;1
433.470;2
433.770;3
434.070;1
434.390;2
434.700;3
435.030;1
435.370;2
435.700;3
436.020;1
436.340;2
436.650;3
436.970;1
437.290;2
437.600;3
437.900;1
438.220;2
438.520;3
438.810;1
439.130;2
439.430;3
439.730;1
440.050;2
440.360;3
440.640;1
440.950;2
441.250;3
441.550;1
441.860;2
442.190;3
442.520;1
443.470;2
444.450;3
445.310;1
446.210;2
447.090;3
447.950;1
448.850;2
449.760;3
450.760;1
451.550;2
452.410;3
453.250;1
454.140;2
455.120;3
456.040;1
456.870;2
457.710;3
458.390;1
459.070;2
459.760;3
460.450;1
460.790;2
461.130;1
461.460;2
461.800;1
462.140;2
462.460;1
462.770;2
463.100;1
463.460;2
463.830;1
464.170;2
464.520;1
464.850;2
465.190;1
465.530;2
465.870;1
466.230;2
466.570;1
466.940;2
467.290;1
467.640;2
468.010;1
468.420;2
468.840;1
469.240;2
469.650;1
470.060;2
470.470;1
470.880;2
471.290;1
