t;beat
202.300;1
202.730;2
203.160;3
203.590;4
204.020;1
204.440;2
204.860;3
205.280;4
205.700;1
206.130;2
206.570;3
207.010;4
207.450;1
207.860;2
208.270;3
208.680;4
209.100;1
209.520;2
209.940;3
210.360;4
210.780;1
211.190;2
211.610;3
212.020;4
212.440;1
212.850;2
213.260;3
213.670;4
214.090;1
214.520;2
214.960;3
215.390;4
215.830;1
216.260;2
216.690;3
217.120;4
217.560;1
217.980;2
218.410;3
218.840;4
219.270;1
219.700;2
220.140;3
220.570;4
221.010;1
221.440;2
221.870;3
222.300;4
222.730;1
223.160;2
223.590;3
224.020;4
224.460;1
224.890;2
225.320;3
225.750;4
226.190;1
226.610;2
227.030;3
227.450;4
227.880;1
228.300;2
228.730;3
229.150;4
229.580;1
230.010;2
230.440;3
230.870;4
231.300;1
231.720;2
232.140;3
232.560;4
232.990;1
233.430;2
233.870;3
234.310;4
234.760;1
235.240;2
235.720;3
236.200;4
236.690;1
237.190;2
237.690;3
238.190;4
238.700;1
239.150;2
239.610;3
240.060;4
240.520;1
240.960;2
241.410;3
241.850;4
242.300;1
242.740;2
243.180;3
243.620;4
244.060;1
244.500;2
244.950;3
245.390;4
245.840;1
246.280;2
246.730;3
247.170;4
247.620;1
248.060;2
248.510;3
248.960;4
249.410;1
249.830;2
250.260;3
250.680;4
251.110;1
251.510;2
251.920;3
252.330;4
252.740;1
253.160;2
253.590;3
254.010;4
254.440;1
254.890;2
255.340;3
255.790;4
256.240;1
256.680;2
257.100;3
257.530;4
257.960;1
258.400;2
258.840;3
259.280;4
259.730;1
260.150;2
260.570;3
260.990;4
261.420;1
261.850;2
262.290;3
262.720;4
263.160;1
263.590;2
264.020;3
264.450;4
264.890;1
265.320;2
265.750;3
266.180;4
266.620;1
267.040;2
267.470;3
267.900;4
268.330;1
268.790;2
269.250;3
269.710;4
270.180;1
270.620;2
271.060;3
271.500;4
271.940;1
272.370;2
272.810;3
273.240;4
273.680;1
274.120;2
274.570;3
275.010;4
275.460;1
275.890;2
276.320;3
276.750;4
277.190;1
277.630;2
278.080;3
278.520;4
278.970;1
279.400;2
279.830;3
280.260;4
280.690;1
281.120;2
281.560;3
282.000;4
282.440;1
282.870;2
283.310;3
283.750;4
284.190;1
284.620;2
285.060;3
285.490;4
285.930;1
286.400;2
286.850;3
287.280;4
287.800;1
288.340;2
288.900;3
289.490;4
290.080;1
290.650;2
291.220;3
291.790;4
