t;beat
104.460;4
104.940;1
105.420;2
105.900;3
106.380;4
106.860;1
107.340;2
107.820;3
108.300;4
108.780;1
109.260;2
109.730;3
110.210;4
110.690;1
111.160;2
111.640;3
112.120;4
112.600;1
113.080;2
113.560;3
114.030;4
114.510;1
114.990;2
115.470;3
115.950;4
116.430;1
116.910;2
117.390;3
117.880;4
118.360;1
118.840;2
119.320;3
119.800;4
120.280;1
120.760;2
121.240;3
121.720;4
122.200;1
122.680;2
123.160;3
123.640;4
124.120;1
124.600;2
125.080;3
125.560;4
126.040;1
126.520;2
127.000;3
127.480;4
127.960;1
128.440;2
128.920;3
129.400;4
129.880;1
130.360;2
130.840;3
131.320;4
131.800;1
132.280;2
132.760;3
133.240;4
133.720;1
134.200;2
134.680;3
135.160;4
135.640;1
136.120;2
136.600;3
137.080;4
137.560;1
138.040;2
138.520;3
139.000;4
139.480;1
139.960;2
140.440;3
140.920;4
141.400;1
141.880;2
142.360;3
142.840;4
143.320;1
143.800;2
144.280;3
144.760;4
145.240;1
145.720;2
146.200;3
146.680;4
147.160;1
147.640;2
148.120;3
148.600;4
149.080;1
149.560;2
150.040;3
150.520;4
151.000;1
151.480;2
151.960;3
152.440;4
152.920;1
153.400;2
153.880;3
154.370;4
154.850;1
155.330;2
155.810;3
156.290;4
156.770;1
157.250;2
157.730;3
158.210;4
158.690;1
159.170;2
159.650;3
160.130;4
160.610;1
161.090;2
161.570;3
162.050;4
162.530;1
163.010;2
163.490;3
163.970;4
164.450;1
164.930;2
165.410;3
165.890;4
166.370;1
166.850;2
167.330;3
167.810;4
168.280;1
168.760;2
169.240;3
169.720;4
170.200;1
170.680;2
171.160;3
171.640;4
172.120;1
172.600;2
173.080;3
173.560;4
174.040;1
174.520;2
175.000;3
175.480;4
175.960;1
176.440;2
176.920;3
177.400;4
177.880;1
178.360;2
178.840;3
179.320;4
179.800;1
180.280;2
180.760;3
181.240;4
181.720;1
182.190;2
182.670;3
183.150;4
183.630;1
184.110;2
184.590;3
185.070;4
185.550;1
186.030;2
186.510;3
186.990;4
187.470;1
187.950;2
188.430;3
188.910;4
189.390;1
189.870;2
190.350;3
190.830;4
191.310;1
191.790;2
192.270;3
192.750;4
193.230;1
193.710;2
194.190;3
194.670;4
195.150;1
195.630;2
196.100;3
196.580;4
197.060;1
197.540;2
198.020;3
198.500;4
198.980;1
199.460;2
199.940;3
200.420;4
200.900;1
201.380;2
201.860;3
202.340;4
202.820;1
203.290;2
203.770;3
204.250;4
204.730;1
205.210;2
205.690;3
206.170;4
206.650;1
207.130;2
207.610;3
208.090;4
208.570;1
209.050;2
209.530;3
210.010;4
210.490;1
210.970;2
211.450;3
211.930;4
212.410;1
212.890;2
213.370;3
213.850;4
214.330;1
214.810;2
215.290;3
215.770;4
216.250;1
216.730;2
217.210;3
217.690;4
218.170;1
218.650;2
219.130;3
219.610;4
220.090;1
220.570;2
221.050;3
221.530;4
222.010;1
222.490;2
222.970;3
223.450;4
223.920;1
224.400;2
224.880;3
225.360;4
225.840;1
226.320;2
226.800;3
227.280;4
227.760;1
228.240;2
228.720;3
229.200;4
229.680;1
230.160;2
230.640;3
231.120;4
231.600;1
232.080;2
232.560;3
233.040;4
233.520;1
234.000;2
234.480;3
234.960;4
235.440;1
235.920;2
236.400;3
236.880;4
237.360;1
237.840;2
238.310;3
238.790;4
239.270;1
239.750;2
240.230;3
240.710;4
241.190;1
241.670;2
242.150;3
242.630;1
243.350;2
244.070;1
244.550;2
245.030;3
245.510;4
245.990;1
246.470;2
246.950;3
247.430;1
248.150;2
248.870;3
249.590;1
250.070;2
250.550;3
251.030;4
251.510;1
251.990;2
252.470;3
252.950;1
253.690;2
254.430;3
255.170;1
255.960;2
256.760;3
257.690;1
258.600;2
259.500;1
260.480;2
261.460;1
262.120;2
262.780;3
263.440;4
264.110;1
264.720;2
265.340;3
265.950;4
266.570;1
267.180;2
267.790;3
268.730;1
