t;beat
146.510;3
146.880;4
147.250;1
147.620;2
147.990;3
148.350;4
148.720;1
149.090;2
149.460;3
149.830;4
150.190;1
150.560;2
150.930;3
151.300;4
151.670;1
152.030;2
152.400;3
152.770;4
153.140;1
153.510;2
153.870;3
154.240;4
154.610;1
154.980;2
155.350;3
155.710;4
156.080;1
156.450;2
156.820;3
157.190;4
157.560;1
157.920;2
158.290;3
158.660;4
159.030;1
159.400;2
159.760;3
160.130;4
160.500;1
160.870;2
161.240;3
161.600;4
161.970;1
162.340;2
162.710;3
163.080;4
163.440;1
163.810;2
164.180;3
164.550;4
164.920;1
165.280;2
165.650;3
166.020;4
166.390;1
166.760;2
167.130;3
167.490;4
167.860;1
168.230;2
168.600;3
168.970;4
169.330;1
169.700;2
170.070;3
170.440;4
170.810;1
171.170;2
171.540;3
171.910;4
172.280;1
172.650;2
173.010;3
173.380;4
173.750;1
174.120;2
174.490;3
174.850;4
175.220;1
175.590;2
175.960;3
176.330;4
176.700;1
177.060;2
177.430;3
177.800;4
178.170;1
178.540;2
178.900;3
179.270;4
179.640;1
180.010;2
180.380;3
180.740;4
181.110;1
181.480;2
181.850;3
182.220;4
182.580;1
182.950;2
183.320;3
183.690;4
184.060;1
184.420;2
184.790;3
185.160;4
185.530;1
185.900;2
186.270;3
186.630;4
187.000;1
187.370;2
187.740;3
188.110;4
188.470;1
188.840;2
189.210;3
189.580;4
189.950;1
190.310;2
190.680;3
191.050;1
191.420;2
191.790;3
192.150;1
192.520;2
192.890;3
193.260;1
193.630;2
193.990;3
194.360;1
194.730;2
195.100;3
195.470;1
195.840;2
196.200;3
196.570;1
196.940;2
197.310;3
197.680;1
198.040;2
198.410;3
198.780;1
